id,item_id,dept_id,cat_id,store_id,state_id,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913
HOBBIES_1_211_CA_1_validation,HOBBIES_1_211,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,2,0
HOBBIES_1_212_CA_1_validation,HOBBIES_1_212,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_213_CA_1_validation,HOBBIES_1_213,HOBBIES_1,HOBBIES,CA_1,CA,1,2,0,0,2,1,1
HOBBIES_1_214_CA_1_validation,HOBBIES_1_214,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_215_CA_1_validation,HOBBIES_1_215,HOBBIES_1,HOBBIES,CA_1,CA,1,2,0,0,2,0,1
HOBBIES_1_216_CA_1_validation,HOBBIES_1_216,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_217_CA_1_validation,HOBBIES_1_217,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_218_CA_1_validation,HOBBIES_1_218,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,2,1,0
HOBBIES_1_219_CA_1_validation,HOBBIES_1_219,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,0,0
HOBBIES_1_220_CA_1_validation,HOBBIES_1_220,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,2,0,3
HOBBIES_1_221_CA_1_validation,HOBBIES_1_221,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,0,0
HOBBIES_1_223_CA_1_validation,HOBBIES_1_223,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,0,0,1,1
HOBBIES_1_224_CA_1_validation,HOBBIES_1_224,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,1
HOBBIES_1_225_CA_1_validation,HOBBIES_1_225,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_226_CA_1_validation,HOBBIES_1_226,HOBBIES_1,HOBBIES,CA_1,CA,0,1,2,3,3,3,0
HOBBIES_1_227_CA_1_validation,HOBBIES_1_227,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,0,0
HOBBIES_1_228_CA_1_validation,HOBBIES_1_228,HOBBIES_1,HOBBIES,CA_1,CA,2,0,1,2,2,1,0
HOBBIES_1_229_CA_1_validation,HOBBIES_1_229,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,0,0
HOBBIES_1_230_CA_1_validation,HOBBIES_1_230,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_231_CA_1_validation,HOBBIES_1_231,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,1,0,1,2
HOBBIES_1_232_CA_1_validation,HOBBIES_1_232,HOBBIES_1,HOBBIES,CA_1,CA,3,4,4,1,0,0,2
HOBBIES_1_233_CA_1_validation,HOBBIES_1_233,HOBBIES_1,HOBBIES,CA_1,CA,6,0,0,0,0,0,0
HOBBIES_1_234_CA_1_validation,HOBBIES_1_234,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,2,2
HOBBIES_1_235_CA_1_validation,HOBBIES_1_235,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,2,0
HOBBIES_1_236_CA_1_validation,HOBBIES_1_236,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_237_CA_1_validation,HOBBIES_1_237,HOBBIES_1,HOBBIES,CA_1,CA,1,1,2,0,1,3,0
HOBBIES_1_238_CA_1_validation,HOBBIES_1_238,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,1,1,0,0
HOBBIES_1_239_CA_1_validation,HOBBIES_1_239,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_240_CA_1_validation,HOBBIES_1_240,HOBBIES_1,HOBBIES,CA_1,CA,0,1,2,1,1,1,2
HOBBIES_1_241_CA_1_validation,HOBBIES_1_241,HOBBIES_1,HOBBIES,CA_1,CA,4,0,2,4,1,1,8
HOBBIES_1_242_CA_1_validation,HOBBIES_1_242,HOBBIES_1,HOBBIES,CA_1,CA,0,1,1,4,3,3,0
HOBBIES_1_243_CA_1_validation,HOBBIES_1_243,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,0,0
HOBBIES_1_244_CA_1_validation,HOBBIES_1_244,HOBBIES_1,HOBBIES,CA_1,CA,4,0,0,5,6,23,5
HOBBIES_1_245_CA_1_validation,HOBBIES_1_245,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,1
HOBBIES_1_246_CA_1_validation,HOBBIES_1_246,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,1
HOBBIES_1_247_CA_1_validation,HOBBIES_1_247,HOBBIES_1,HOBBIES,CA_1,CA,2,0,1,0,0,2,1
HOBBIES_1_248_CA_1_validation,HOBBIES_1_248,HOBBIES_1,HOBBIES,CA_1,CA,0,2,1,2,1,0,6
HOBBIES_1_249_CA_1_validation,HOBBIES_1_249,HOBBIES_1,HOBBIES,CA_1,CA,0,0,2,0,0,2,2
HOBBIES_1_250_CA_1_validation,HOBBIES_1_250,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_251_CA_1_validation,HOBBIES_1_251,HOBBIES_1,HOBBIES,CA_1,CA,0,2,0,0,1,0,1
HOBBIES_1_252_CA_1_validation,HOBBIES_1_252,HOBBIES_1,HOBBIES,CA_1,CA,3,10,0,0,0,0,0
HOBBIES_1_253_CA_1_validation,HOBBIES_1_253,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,1,0
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,HOBBIES,CA_1,CA,2,4,1,4,9,6,18
HOBBIES_1_255_CA_1_validation,HOBBIES_1_255,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,2,0,0
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,HOBBIES,CA_1,CA,4,8,7,6,2,1,6
HOBBIES_1_257_CA_1_validation,HOBBIES_1_257,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_258_CA_1_validation,HOBBIES_1_258,HOBBIES_1,HOBBIES,CA_1,CA,2,0,2,0,2,1,2
HOBBIES_1_259_CA_1_validation,HOBBIES_1_259,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,2,0,0
HOBBIES_1_260_CA_1_validation,HOBBIES_1_260,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_261_CA_1_validation,HOBBIES_1_261,HOBBIES_1,HOBBIES,CA_1,CA,4,5,8,18,9,14,17
HOBBIES_1_262_CA_1_validation,HOBBIES_1_262,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,0,2,1,0
HOBBIES_1_263_CA_1_validation,HOBBIES_1_263,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,0,0
HOBBIES_1_264_CA_1_validation,HOBBIES_1_264,HOBBIES_1,HOBBIES,CA_1,CA,3,0,1,1,1,0,1
HOBBIES_1_265_CA_1_validation,HOBBIES_1_265,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,1
HOBBIES_1_266_CA_1_validation,HOBBIES_1_266,HOBBIES_1,HOBBIES,CA_1,CA,5,1,0,0,1,1,2
HOBBIES_1_267_CA_1_validation,HOBBIES_1_267,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,0,0
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,HOBBIES,CA_1,CA,4,6,4,17,20,12,9
HOBBIES_1_269_CA_1_validation,HOBBIES_1_269,HOBBIES_1,HOBBIES,CA_1,CA,0,0,2,0,0,0,0
HOBBIES_1_270_CA_1_validation,HOBBIES_1_270,HOBBIES_1,HOBBIES,CA_1,CA,3,0,0,0,0,0,1
HOBBIES_1_271_CA_1_validation,HOBBIES_1_271,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,0,0
HOBBIES_1_272_CA_1_validation,HOBBIES_1_272,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,0,0
HOBBIES_1_273_CA_1_validation,HOBBIES_1_273,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,0,0
HOBBIES_1_274_CA_1_validation,HOBBIES_1_274,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,0,1
HOBBIES_1_275_CA_1_validation,HOBBIES_1_275,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,0,1
HOBBIES_1_276_CA_1_validation,HOBBIES_1_276,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,0,0,0,1
HOBBIES_1_277_CA_1_validation,HOBBIES_1_277,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_278_CA_1_validation,HOBBIES_1_278,HOBBIES_1,HOBBIES,CA_1,CA,7,14,3,0,4,20,0
HOBBIES_1_279_CA_1_validation,HOBBIES_1_279,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,1,4,2
HOBBIES_1_280_CA_1_validation,HOBBIES_1_280,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,1,0,0
HOBBIES_1_281_CA_1_validation,HOBBIES_1_281,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,1,1,0,0
HOBBIES_1_282_CA_1_validation,HOBBIES_1_282,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,1,2,2,1
HOBBIES_1_283_CA_1_validation,HOBBIES_1_283,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,0,1,0,0
HOBBIES_1_284_CA_1_validation,HOBBIES_1_284,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,1,0
HOBBIES_1_285_CA_1_validation,HOBBIES_1_285,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,0
HOBBIES_1_286_CA_1_validation,HOBBIES_1_286,HOBBIES_1,HOBBIES,CA_1,CA,0,12,0,0,2,1,1
HOBBIES_1_287_CA_1_validation,HOBBIES_1_287,HOBBIES_1,HOBBIES,CA_1,CA,1,2,1,1,1,0,0
HOBBIES_1_288_CA_1_validation,HOBBIES_1_288,HOBBIES_1,HOBBIES,CA_1,CA,4,28,0,0,1,19,3
HOBBIES_1_289_CA_1_validation,HOBBIES_1_289,HOBBIES_1,HOBBIES,CA_1,CA,2,0,0,0,0,0,0
HOBBIES_1_290_CA_1_validation,HOBBIES_1_290,HOBBIES_1,HOBBIES,CA_1,CA,2,0,0,0,0,0,0
HOBBIES_1_292_CA_1_validation,HOBBIES_1_292,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,2,0
HOBBIES_1_293_CA_1_validation,HOBBIES_1_293,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,1,0
HOBBIES_1_294_CA_1_validation,HOBBIES_1_294,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,1,0,0
HOBBIES_1_295_CA_1_validation,HOBBIES_1_295,HOBBIES_1,HOBBIES,CA_1,CA,5,10,0,7,4,1,10
HOBBIES_1_296_CA_1_validation,HOBBIES_1_296,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,1,1
HOBBIES_1_297_CA_1_validation,HOBBIES_1_297,HOBBIES_1,HOBBIES,CA_1,CA,2,1,2,2,0,0,5
HOBBIES_1_298_CA_1_validation,HOBBIES_1_298,HOBBIES_1,HOBBIES,CA_1,CA,1,1,1,1,2,3,2
HOBBIES_1_299_CA_1_validation,HOBBIES_1_299,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,0,0
HOBBIES_1_300_CA_1_validation,HOBBIES_1_300,HOBBIES_1,HOBBIES,CA_1,CA,1,2,0,0,0,2,2
HOBBIES_1_301_CA_1_validation,HOBBIES_1_301,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,1,2,1,0
HOBBIES_1_302_CA_1_validation,HOBBIES_1_302,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_303_CA_1_validation,HOBBIES_1_303,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_304_CA_1_validation,HOBBIES_1_304,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,0,0
HOBBIES_1_305_CA_1_validation,HOBBIES_1_305,HOBBIES_1,HOBBIES,CA_1,CA,1,2,1,0,0,1,0
HOBBIES_1_306_CA_1_validation,HOBBIES_1_306,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,1,0,1,1
HOBBIES_1_307_CA_1_validation,HOBBIES_1_307,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_308_CA_1_validation,HOBBIES_1_308,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,1,0,2,0
HOBBIES_1_309_CA_1_validation,HOBBIES_1_309,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,2,1,1,1
HOBBIES_1_310_CA_1_validation,HOBBIES_1_310,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,2,1,1,0
HOBBIES_1_311_CA_1_validation,HOBBIES_1_311,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,0,0
HOBBIES_1_312_CA_1_validation,HOBBIES_1_312,HOBBIES_1,HOBBIES,CA_1,CA,0,3,2,5,3,9,4
HOBBIES_1_313_CA_1_validation,HOBBIES_1_313,HOBBIES_1,HOBBIES,CA_1,CA,0,1,1,1,2,2,9
HOBBIES_1_314_CA_1_validation,HOBBIES_1_314,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,2,0
HOBBIES_1_315_CA_1_validation,HOBBIES_1_315,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,0,0
HOBBIES_1_316_CA_1_validation,HOBBIES_1_316,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,0,0
HOBBIES_1_317_CA_1_validation,HOBBIES_1_317,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,1,0,1,1
HOBBIES_1_318_CA_1_validation,HOBBIES_1_318,HOBBIES_1,HOBBIES,CA_1,CA,0,2,0,0,2,0,1
HOBBIES_1_319_CA_1_validation,HOBBIES_1_319,HOBBIES_1,HOBBIES,CA_1,CA,1,2,2,7,3,11,6
HOBBIES_1_320_CA_1_validation,HOBBIES_1_320,HOBBIES_1,HOBBIES,CA_1,CA,3,0,2,0,1,2,1
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_322_CA_1_validation,HOBBIES_1_322,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,1,0
HOBBIES_1_323_CA_1_validation,HOBBIES_1_323,HOBBIES_1,HOBBIES,CA_1,CA,2,1,1,1,1,1,3
HOBBIES_1_324_CA_1_validation,HOBBIES_1_324,HOBBIES_1,HOBBIES,CA_1,CA,1,1,1,0,2,2,0
HOBBIES_1_325_CA_1_validation,HOBBIES_1_325,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_326_CA_1_validation,HOBBIES_1_326,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,3,0
HOBBIES_1_327_CA_1_validation,HOBBIES_1_327,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,1,0,1
HOBBIES_1_328_CA_1_validation,HOBBIES_1_328,HOBBIES_1,HOBBIES,CA_1,CA,0,1,1,0,0,0,2
HOBBIES_1_329_CA_1_validation,HOBBIES_1_329,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,3,0,2,4
HOBBIES_1_330_CA_1_validation,HOBBIES_1_330,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,2,0,1
HOBBIES_1_331_CA_1_validation,HOBBIES_1_331,HOBBIES_1,HOBBIES,CA_1,CA,2,0,0,0,0,0,0
HOBBIES_1_332_CA_1_validation,HOBBIES_1_332,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,3,1,0,0
HOBBIES_1_333_CA_1_validation,HOBBIES_1_333,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,0
HOBBIES_1_334_CA_1_validation,HOBBIES_1_334,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,1,1
HOBBIES_1_335_CA_1_validation,HOBBIES_1_335,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_336_CA_1_validation,HOBBIES_1_336,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_337_CA_1_validation,HOBBIES_1_337,HOBBIES_1,HOBBIES,CA_1,CA,2,1,2,2,1,6,1
HOBBIES_1_338_CA_1_validation,HOBBIES_1_338,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,2,4
HOBBIES_1_339_CA_1_validation,HOBBIES_1_339,HOBBIES_1,HOBBIES,CA_1,CA,1,3,2,2,6,4,0
HOBBIES_1_340_CA_1_validation,HOBBIES_1_340,HOBBIES_1,HOBBIES,CA_1,CA,1,2,0,0,0,0,0
HOBBIES_1_341_CA_1_validation,HOBBIES_1_341,HOBBIES_1,HOBBIES,CA_1,CA,2,13,4,1,2,2,5
HOBBIES_1_342_CA_1_validation,HOBBIES_1_342,HOBBIES_1,HOBBIES,CA_1,CA,0,2,0,0,0,2,2
HOBBIES_1_343_CA_1_validation,HOBBIES_1_343,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,0,0,1,4
HOBBIES_1_344_CA_1_validation,HOBBIES_1_344,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,2,1
HOBBIES_1_345_CA_1_validation,HOBBIES_1_345,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,2,1
HOBBIES_1_346_CA_1_validation,HOBBIES_1_346,HOBBIES_1,HOBBIES,CA_1,CA,0,1,1,0,0,0,0
HOBBIES_1_347_CA_1_validation,HOBBIES_1_347,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,0
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,HOBBIES,CA_1,CA,2,11,5,8,1,11,26
HOBBIES_1_349_CA_1_validation,HOBBIES_1_349,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,1,1,2
HOBBIES_1_350_CA_1_validation,HOBBIES_1_350,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,1,0
HOBBIES_1_351_CA_1_validation,HOBBIES_1_351,HOBBIES_1,HOBBIES,CA_1,CA,0,2,0,1,0,0,0
HOBBIES_1_352_CA_1_validation,HOBBIES_1_352,HOBBIES_1,HOBBIES,CA_1,CA,0,0,2,0,2,0,1
HOBBIES_1_353_CA_1_validation,HOBBIES_1_353,HOBBIES_1,HOBBIES,CA_1,CA,5,6,0,0,0,14,11
HOBBIES_1_354_CA_1_validation,HOBBIES_1_354,HOBBIES_1,HOBBIES,CA_1,CA,9,11,4,11,6,12,6
HOBBIES_1_355_CA_1_validation,HOBBIES_1_355,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,1,0,1,1
HOBBIES_1_356_CA_1_validation,HOBBIES_1_356,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,2,1,0,1
HOBBIES_1_357_CA_1_validation,HOBBIES_1_357,HOBBIES_1,HOBBIES,CA_1,CA,4,0,0,2,2,0,1
HOBBIES_1_358_CA_1_validation,HOBBIES_1_358,HOBBIES_1,HOBBIES,CA_1,CA,1,2,0,0,1,2,3
HOBBIES_1_359_CA_1_validation,HOBBIES_1_359,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,1
HOBBIES_1_360_CA_1_validation,HOBBIES_1_360,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_361_CA_1_validation,HOBBIES_1_361,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,1
HOBBIES_1_362_CA_1_validation,HOBBIES_1_362,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,0,0,0,0
HOBBIES_1_363_CA_1_validation,HOBBIES_1_363,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,0,0
HOBBIES_1_364_CA_1_validation,HOBBIES_1_364,HOBBIES_1,HOBBIES,CA_1,CA,0,1,1,0,0,1,1
HOBBIES_1_365_CA_1_validation,HOBBIES_1_365,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,0,0
HOBBIES_1_366_CA_1_validation,HOBBIES_1_366,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,2,1
HOBBIES_1_367_CA_1_validation,HOBBIES_1_367,HOBBIES_1,HOBBIES,CA_1,CA,1,2,1,0,1,1,2
HOBBIES_1_368_CA_1_validation,HOBBIES_1_368,HOBBIES_1,HOBBIES,CA_1,CA,2,1,0,0,0,0,0
HOBBIES_1_369_CA_1_validation,HOBBIES_1_369,HOBBIES_1,HOBBIES,CA_1,CA,11,4,1,0,0,5,6
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,HOBBIES,CA_1,CA,3,4,4,3,13,0,5
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,HOBBIES,CA_1,CA,15,13,28,16,15,1,2
HOBBIES_1_372_CA_1_validation,HOBBIES_1_372,HOBBIES_1,HOBBIES,CA_1,CA,3,0,0,0,3,0,1
HOBBIES_1_373_CA_1_validation,HOBBIES_1_373,HOBBIES_1,HOBBIES,CA_1,CA,1,2,0,0,1,4,0
HOBBIES_1_374_CA_1_validation,HOBBIES_1_374,HOBBIES_1,HOBBIES,CA_1,CA,1,3,2,1,0,0,1
HOBBIES_1_375_CA_1_validation,HOBBIES_1_375,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_376_CA_1_validation,HOBBIES_1_376,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,2,0
HOBBIES_1_377_CA_1_validation,HOBBIES_1_377,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,0,1
HOBBIES_1_378_CA_1_validation,HOBBIES_1_378,HOBBIES_1,HOBBIES,CA_1,CA,0,5,2,1,3,3,3
HOBBIES_1_379_CA_1_validation,HOBBIES_1_379,HOBBIES_1,HOBBIES,CA_1,CA,5,0,1,1,2,1,1
HOBBIES_1_380_CA_1_validation,HOBBIES_1_380,HOBBIES_1,HOBBIES,CA_1,CA,2,0,2,5,0,0,0
HOBBIES_1_381_CA_1_validation,HOBBIES_1_381,HOBBIES_1,HOBBIES,CA_1,CA,0,4,1,0,10,5,0
HOBBIES_1_382_CA_1_validation,HOBBIES_1_382,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,1,1,1,0
HOBBIES_1_383_CA_1_validation,HOBBIES_1_383,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,2,1,1
HOBBIES_1_384_CA_1_validation,HOBBIES_1_384,HOBBIES_1,HOBBIES,CA_1,CA,2,1,0,1,1,1,0
HOBBIES_1_385_CA_1_validation,HOBBIES_1_385,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_386_CA_1_validation,HOBBIES_1_386,HOBBIES_1,HOBBIES,CA_1,CA,1,1,0,0,2,0,0
HOBBIES_1_387_CA_1_validation,HOBBIES_1_387,HOBBIES_1,HOBBIES,CA_1,CA,21,2,3,0,0,16,6
HOBBIES_1_388_CA_1_validation,HOBBIES_1_388,HOBBIES_1,HOBBIES,CA_1,CA,0,2,4,0,4,0,2
HOBBIES_1_389_CA_1_validation,HOBBIES_1_389,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,1,0,0,0
HOBBIES_1_390_CA_1_validation,HOBBIES_1_390,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,0
HOBBIES_1_391_CA_1_validation,HOBBIES_1_391,HOBBIES_1,HOBBIES,CA_1,CA,1,0,0,1,0,0,0
HOBBIES_1_392_CA_1_validation,HOBBIES_1_392,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,1,0,5,2
HOBBIES_1_393_CA_1_validation,HOBBIES_1_393,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,1
HOBBIES_1_394_CA_1_validation,HOBBIES_1_394,HOBBIES_1,HOBBIES,CA_1,CA,3,2,2,0,1,3,2
HOBBIES_1_395_CA_1_validation,HOBBIES_1_395,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,2,0
HOBBIES_1_396_CA_1_validation,HOBBIES_1_396,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_397_CA_1_validation,HOBBIES_1_397,HOBBIES_1,HOBBIES,CA_1,CA,1,0,1,0,1,3,1
HOBBIES_1_398_CA_1_validation,HOBBIES_1_398,HOBBIES_1,HOBBIES,CA_1,CA,2,13,1,12,5,1,0
HOBBIES_1_399_CA_1_validation,HOBBIES_1_399,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,0,2,1
HOBBIES_1_400_CA_1_validation,HOBBIES_1_400,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,3,2
HOBBIES_1_401_CA_1_validation,HOBBIES_1_401,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,0,1,0
HOBBIES_1_402_CA_1_validation,HOBBIES_1_402,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_403_CA_1_validation,HOBBIES_1_403,HOBBIES_1,HOBBIES,CA_1,CA,0,1,1,0,2,0,0
HOBBIES_1_404_CA_1_validation,HOBBIES_1_404,HOBBIES_1,HOBBIES,CA_1,CA,14,0,6,0,4,8,26
HOBBIES_1_405_CA_1_validation,HOBBIES_1_405,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,1,0
HOBBIES_1_406_CA_1_validation,HOBBIES_1_406,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
HOBBIES_1_407_CA_1_validation,HOBBIES_1_407,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,3,0
HOBBIES_1_408_CA_1_validation,HOBBIES_1_408,HOBBIES_1,HOBBIES,CA_1,CA,0,4,0,0,0,0,4
HOBBIES_1_409_CA_1_validation,HOBBIES_1_409,HOBBIES_1,HOBBIES,CA_1,CA,2,2,0,1,1,0,1
HOBBIES_1_410_CA_1_validation,HOBBIES_1_410,HOBBIES_1,HOBBIES,CA_1,CA,2,0,1,0,3,1,0
HOBBIES_1_411_CA_1_validation,HOBBIES_1_411,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,1,1,1
HOBBIES_1_412_CA_1_validation,HOBBIES_1_412,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,1,0,0,3
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,HOBBIES,CA_1,CA,0,3,0,2,1,2,1
HOBBIES_1_414_CA_1_validation,HOBBIES_1_414,HOBBIES_1,HOBBIES,CA_1,CA,0,0,1,0,2,3,1
HOBBIES_1_415_CA_1_validation,HOBBIES_1_415,HOBBIES_1,HOBBIES,CA_1,CA,0,1,0,0,2,0,1
HOBBIES_1_416_CA_1_validation,HOBBIES_1_416,HOBBIES_1,HOBBIES,CA_1,CA,1,0,2,0,4,1,5
HOBBIES_1_417_CA_1_validation,HOBBIES_1_417,HOBBIES_1,HOBBIES,CA_1,CA,0,0,0,0,0,0,0
